Security;summary   ;description   
0;JdbcAggregationRepository count  *  is not working with MySQL     ;The JdbcAggregationRepository makes a  'SELECT COUNT  *  FROM    ' SQL request at line  in the source code  This appears to be incorrect with MySQL because theire is a space between COUNT and    By replacing the request with  'SELECT COUNT *  FROM    '  without the white space  the bug is corrected for MySQL  I think it should be tested with other database without the space   This request can be tested with Mysql Query Browser  the returned error is the same as the one encountered when we execute the JdbcAggregationRepository with Camel   The exception returned is the following    ERROR DefaultErrorHandler  Failed delivery for exchangeId   ID  COEWRKST          Exhausted after delivery attempt    caught   org springframework jdbc BadSqlGrammarException   PreparedStatementCallback  bad SQL grammar [SELECT COUNT  *  FROM aggregation_repo_ WHERE id   ?]  nested exception is com mysql jdbc exceptions jdbc MySQLSyntaxErrorException   You have an error in your SQL syntax  check the manual that corresponds to your MySQL server version for the right syntax to use near '*  FROM aggregation_repo_ WHERE id   ''' at line org springframework jdbc BadSqlGrammarException   PreparedStatementCallback  bad SQL grammar [SELECT COUNT  *  FROM aggregation_repo_ WHERE id   ?]  nested exception is com mysql jdbc exceptions jdbc MySQLSyntaxErrorException   You have an error in your SQL syntax  check the manual that corresponds to your MySQL server version for the right syntax to use near '*  FROM aggregation_repo_ WHERE id   ''' at line  at org springframework jdbc support SQLErrorCodeSQLExceptionTranslator doTranslate SQLErrorCodeSQLExceptionTranslator java    at org springframework jdbc support AbstractFallbackSQLExceptionTranslator translate AbstractFallbackSQLExceptionTranslator java    at org springframework jdbc core JdbcTemplate execute JdbcTemplate java    at org springframework jdbc core JdbcTemplate query JdbcTemplate java    at org springframework jdbc core JdbcTemplate query JdbcTemplate java    at org springframework jdbc core JdbcTemplate query JdbcTemplate java    at org springframework jdbc core JdbcTemplate queryForObject JdbcTemplate java    at org springframework jdbc core JdbcTemplate queryForObject JdbcTemplate java    at org springframework jdbc core JdbcTemplate queryForInt JdbcTemplate java    at org apache camel processor aggregate jdbc JdbcAggregationRepository$ doInTransaction JdbcAggregationRepository java    at org apache camel processor aggregate jdbc JdbcAggregationRepository$ doInTransaction JdbcAggregationRepository java    at org springframework transaction support TransactionTemplate execute TransactionTemplate java    at org apache camel processor aggregate jdbc JdbcAggregationRepository add JdbcAggregationRepository java    at org apache camel processor aggregate AggregateProcessor doAggregation AggregateProcessor java    at org apache camel processor aggregate AggregateProcessor process AggregateProcessor java    at org apache camel impl converter AsyncProcessorTypeConverter$ProcessorToAsyncProcessorBridge process AsyncProcessorTypeConverter java    at org apache camel util AsyncProcessorHelper process AsyncProcessorHelper java    at org apache camel processor DelegateAsyncProcessor processNext DelegateAsyncProcessor java    at org apache camel processor DelegateAsyncProcessor process DelegateAsyncProcessor java    at org apache camel management InstrumentationProcessor process InstrumentationProcessor java    at org apache camel util AsyncProcessorHelper process AsyncProcessorHelper java    at org apache camel processor DelegateAsyncProcessor processNext DelegateAsyncProcessor java    at org apache camel processor DelegateAsyncProcessor process DelegateAsyncProcessor java    at org apache camel processor interceptor TraceInterceptor process TraceInterceptor java    at org apache camel util AsyncProcessorHelper process AsyncProcessorHelper java    at org apache camel processor RedeliveryErrorHandler processErrorHandler RedeliveryErrorHandler java    at org apache camel processor RedeliveryErrorHandler process RedeliveryErrorHandler java    at org apache camel processor DefaultChannel process DefaultChannel java    at org apache camel processor UnitOfWorkProcessor process UnitOfWorkProcessor java    at org apache camel util AsyncProcessorHelper process AsyncProcessorHelper java    at org apache camel processor DelegateAsyncProcessor processNext DelegateAsyncProcessor java    at org apache camel processor DelegateAsyncProcessor process DelegateAsyncProcessor java    at org apache camel management InstrumentationProcessor process InstrumentationProcessor java    at org apache camel util AsyncProcessorHelper process AsyncProcessorHelper java    at org apache camel processor DelegateAsyncProcessor process DelegateAsyncProcessor java    at org apache camel component jms EndpointMessageListener onMessage EndpointMessageListener java    at org springframework jms listener AbstractMessageListenerContainer doInvokeListener AbstractMessageListenerContainer java    at org springframework jms listener AbstractMessageListenerContainer invokeListener AbstractMessageListenerContainer java    at org springframework jms listener AbstractMessageListenerContainer doExecuteListener AbstractMessageListenerContainer java    at org springframework jms listener AbstractPollingMessageListenerContainer doReceiveAndExecute AbstractPollingMessageListenerContainer java    at org springframework jms listener AbstractPollingMessageListenerContainer receiveAndExecute AbstractPollingMessageListenerContainer java    at org springframework jms listener DefaultMessageListenerContainer$AsyncMessageListenerInvoker invokeListener DefaultMessageListenerContainer java    at org springframework jms listener DefaultMessageListenerContainer$AsyncMessageListenerInvoker executeOngoingLoop DefaultMessageListenerContainer java    at org springframework jms listener DefaultMessageListenerContainer$AsyncMessageListenerInvoker run DefaultMessageListenerContainer java    at java lang Thread run Thread java   Caused by   com mysql jdbc exceptions jdbc MySQLSyntaxErrorException   You have an error in your SQL syntax  check the manual that corresponds to your MySQL server version for the right syntax to use near '*  FROM aggregation_repo_ WHERE id   ''' at line  at sun reflect GeneratedConstructorAccessor newInstance Unknown Source  at sun reflect DelegatingConstructorAccessorImpl newInstance DelegatingConstructorAccessorImpl java    at java lang reflect Constructor newInstance Constructor java    at com mysql jdbc Util handleNewInstance Util java    at com mysql jdbc Util getInstance Util java    at com mysql jdbc SQLError createSQLException SQLError java    at com mysql jdbc MysqlIO checkErrorPacket MysqlIO java    at com mysql jdbc MysqlIO checkErrorPacket MysqlIO java    at com mysql jdbc MysqlIO sendCommand MysqlIO java    at com mysql jdbc MysqlIO sqlQueryDirect MysqlIO java    at com mysql jdbc ConnectionImpl execSQL ConnectionImpl java    at com mysql jdbc PreparedStatement executeInternal PreparedStatement java    at com mysql jdbc PreparedStatement executeQuery PreparedStatement java    at org apache commons dbcp DelegatingPreparedStatement executeQuery DelegatingPreparedStatement java    at org apache commons dbcp DelegatingPreparedStatement executeQuery DelegatingPreparedStatement java    at org springframework jdbc core JdbcTemplate$ doInPreparedStatement JdbcTemplate java    at org springframework jdbc core JdbcTemplate execute JdbcTemplate java         more   
0;AnnotationTypeConverterLoader fails for folders containing spaces   ;This problem appears when jar dependencies with type converters have path containing space characters In my case  the camelmail   jar jar is located in my local maven repository I get this error during my project startup   [   ]Caused by   java net URISyntaxException   Illegal character in opaque part at index    jar  file  D  Documents and Settings mrepositoryorgapachecamelcamelmail  camelmail   jar!METAINFservicesorgapachecamelTypeConverter at java net URI$Parser fail URI java    at java net URI$Parser checkChars URI java    at java net URI$Parser parse URI java    at java net URI lt initgt  URI java    at java net URL toURI URL java    at org apache camel impl converter AnnotationTypeConverterLoader findPackages AnnotationTypeConverterLoader java    at org apache camel impl converter AnnotationTypeConverterLoader findPackageNames AnnotationTypeConverterLoader java    at org apache camel impl converter AnnotationTypeConverterLoader load AnnotationTypeConverterLoader java         moreFIX  findPackages method in AnnotationTypeConverterLoader shouldn't use URIs to store already visited jars    
1;Sending a message to log endpoint should not convert payload to StreamCache   ;We should not automatic try to convert the payload to a StreamCache if you send a message to a log endpoint  StreamCache newBody   message getBody StreamCache class   if  newBody !  null    message setBody newBody    Only if people have explicit enabled stream cache we can safely log it Otherwise we should not output streams in the log We should use the extractBodyForLogging from MessageHelper instead which cater for this    
0;Route cannot be started within webconsole  if autoStartup 'false' is set in camel xml   ;When a route has autoStartup 'false' set in the camel xml  it cannot be started anymore in the web console In the logfile  an entry is generated  similar to this  'Cannot start route route as its configured with autoStartup false | org apache camel spring SpringCamelContext | qtp'If a route does not have autoStartup 'false'  it can be stopped and started normally  as before with ActiveMQ     Camel    Reproduce steps   Configure a route with 'lt route autoStartup 'false'gt ' Start the ActiveMQ Service Navigate to 'http  server domain tld  camelroutes try to start the route with the button 'Start' check the logfile 'activemq log'   
0;Script arguments   ;As I said here    http  fusesource comforumsthread jspa?threadID amp tstart   the ScriptEngine class  http  download oracle comjavasedocsapijavaxscriptScriptEngine html  provides a put method which enable to add a Java object into the created script  thanks to the JSR  But Camel does not provide a 'bridge' to this method So I propose to pass the arguments via the header map of the message Indeed  on client side  I created a Maplt String  Objectgt  which contains the future scripts arguments  Then I put this map into the header Next on the camelscript component  I check a particular key  a public static final attribute that I added  and if the value returned is a Map  I try to add the Map's objects with the engine put String  Object  method    
0;camelsoap  Add support for multiple parameters   ;camelsoap is limited to only work with one parameter There is some code that throws an exception stating multiple parameters is not supported We should add support for that See nabblehttp  camel  n nabble comMultipleparametersinCXFservicemethodtpp html   
0;Dumping route to XML created by Java DSL using an expression may not output the actual used expression   ;See this unit testManagedCamelContextDumpRoutesAsXmlTestThe route in Java DSL from 'seda  bar'  routeId 'myOtherRoute'   filter   header 'bar'   to 'mock  bar'   end   And the output in XML lt route group 'org apache camel management ManagedCamelContextDumpRoutesAsXmlTest$' id 'myOtherRoute'gt  lt from uri 'seda  bar'gt  lt filter id 'filter'gt  lt expressionDefinitiongt  lt to uri 'mock  bar' id 'to'gt  lt filtergt  lt routegt The same example created by Spring XML  outputs the XML correct   
0;Add send body operations to managed CamelContext so you can pass in headers as well   ;Currently we only support sendBody  requestBody on ManagedCamelContext  We should add operations that includes a map of headers  Then we supports sending a message that has headers as well Also the existing operations should accept a java lang Object as body instead of a fixed String    
0;SpringWS producer doesn't propagate headers   ;The SpringWS producer only sets the body of the exchange  headers aren't propagated See Nabble   http  camel  n nabble comspringwscomponentnotpropagatinginheaderstooutmessagetd html   
0;Updated Hazelcast to version      ;Updated Hazelcast to version     This offers some major bugfixes in Hazelcast and new functionality in the camel camponent  e g  list inserting by index     
0;Java DSL  New means to explicitly end trycatch blocks   ;We are facing a problem with split   in combination with doTrydoCatch   Could you add a method 'endDoTry  ' to the ProcessorDefinition? My use case is this   @Override public void configure   throws Exception   from 'timer  myTimer?period    log 'begin'   setBody constant 'x y z'    doTry    log 'processing'   split body     log 'split'   end    endDoTry    would need some way like this to get back to the TryDefinition  doCatch Exception class   log 'Exception'   end     I tested this by adding endDoTry   to the ProcessorDefinition  and it works just fine  public TryDefinition endDoTry     return  TryDefinition  this   An endDoCatch in the TryDefinition would be great too  Is it possible that these endXXX   methods get added to     not just    or trunk?See also   http  camel  n nabble comRoutewithchoiceandsplittd html   
